730|730|730|0.943938639005904|0.999646720946954|33|||
867|867|867|0.943802750977639|0.999098099358694|33|||
139|139|139|0.943757454968217|0.999584377584651|33|||
305|305|305|0.94374235629841|0.998765601426416|33|||
824|824|824|0.943697060288989|0.999256035876526|33|||
216|216|216|0.943591369600338|0.999380722601131|33|||
789|789|789|0.943576270930531|0.999817126137247|33|||
321|321|321|0.943561172260724|0.999742314102483|33|||
933|933|933|0.943515876251302|0.999617627377879|33|||
558|558|558|0.943485678911688|0.999688283188488|33|||
197|197|197|0.943470580241881|0.997606014887594|33|||
889|889|889|0.943425284232459|0.999625939826186|33|||
949|949|949|0.943395086892845|0.999210317410838|33|||
759|759|759|0.943334692213616|0.999804657464787|33|||
165|165|165|0.943319593543809|0.99909394313454|33|||
860|860|860|0.943319593543808|0.999592690032959|33|||
562|562|562|0.943304494874002|0.99889028815102|33|||
575|575|575|0.943274297534388|0.999197848738377|33|||
186|186|186|0.943274297534387|0.999555284015577|33|||
335|335|335|0.943183705515544|0.998898600599327|33|||
463|463|463|0.94315350817593|0.999305910566368|33|||
492|492|492|0.943138409506123|0.999372410152824|33|||
806|806|806|0.943138409506122|0.999351629032056|33|||
605|605|605|0.943123310836316|0.99861597735689|33|||
400|400|400|0.943123310836315|0.999580221360498|33|||
843|843|843|0.943108212166508|0.999426441066819|33|||
756|756|756|0.943108212166508|0.999542815343117|33|||
334|334|334|0.943093113496701|0.999675814516028|33|||
851|851|851|0.943062916157087|0.999226942307452|33|||
810|810|810|0.943017620147665|0.99965503339526|33|||
316|316|316|0.943017620147665|0.99842479104583|33|||
181|181|181|0.942851534779786|0.999268504548987|33|||
618|618|618|0.942836436109979|0.999393191273592|33|||
976|976|976|0.942821337440172|0.998815476116257|33|||
578|578|578|0.942806238770365|0.999671658291874|33|||
137|137|137|0.942806238770364|0.998832101012871|33|||
541|541|541|0.94277604143075|0.999081474462081|33|||
934|934|934|0.942760942760943|0.999659189619414|33|||
967|967|967|0.942715646751521|0.998931850392555|33|||
433|433|433|0.942700548081714|0.99822113606231|33|||
331|331|331|0.942700548081714|0.999239410979912|33|||
744|744|744|0.942685449411907|0.999530346670656|33|||
673|673|673|0.9426703507421|0.99983375103386|33|||
409|409|409|0.9426703507421|0.998919381720094|33|||
382|382|382|0.942625054732678|0.999617627377879|33|||
685|685|685|0.942594857393064|0.999509565549889|33|||
641|641|641|0.942579758723257|0.999700751860949|33|||
385|385|385|0.942579758723257|0.999700751860949|33|||
787|787|787|0.942579758723257|0.999405659946052|33|||
227|227|227|0.94256466005345|0.999118880479461|33|||
390|390|390|0.942564660053449|0.999434753515126|33|||
521|521|521|0.942549561383642|0.998582727563662|33|||
676|676|676|0.942534462713835|0.999052380893006|33|||
267|267|267|0.942534462713835|0.998241917183077|33|||
499|499|499|0.942519364044028|0.999754782774944|33|||
626|626|626|0.94250426537422|0.998915225495941|33|||
767|767|767|0.942474068034606|0.999659189619414|33|||
269|269|269|0.942458969364799|0.999530346670656|33|||
569|569|569|0.942443870694992|0.99909394313454|33|||
369|369|369|0.942413673355378|0.99908147446208|33|||
935|935|935|0.942368377345956|0.999023287323931|33|||
121|121|121|0.942368377345956|0.999172911393457|33|||
209|209|209|0.942368377345956|0.999172911393457|33|||
845|845|845|0.942353278676149|0.999800501240633|33|||
511|511|511|0.942338180006342|0.999634252274493|33|||
977|977|977|0.942323081336535|0.999135505376075|33|||
694|694|694|0.94229288399692|0.998940162840862|33|||
973|973|973|0.942277785327113|0.999721532981717|33|||
964|964|964|0.942277785327113|0.999110568031154|33|||
418|418|418|0.942277785327113|0.998349979011067|33|||
545|545|545|0.942247587987498|0.999526190446502|33|||
932|932|932|0.942232489317691|0.999800501240632|33|||
603|603|603|0.942232489317691|0.999675814516028|33|||
902|902|902|0.942202291978077|0.999530346670657|33|||
490|490|490|0.942141897298848|0.998333354114454|33|||
577|577|577|0.942126798629041|0.999625939826187|33|||
917|917|917|0.942126798629041|0.999526190446502|33|||
320|320|320|0.942111699959234|0.999484628204968|33|||
841|841|841|0.942081502619619|0.999430597290973|33|||
354|354|354|0.942081502619619|0.999771407671559|33|||
324|324|324|0.942081502619619|0.999297598118061|33|||
72|72|72|0.942081502619619|0.999226942307452|33|||
303|303|303|0.942066403949812|0.999472159532507|33|||
540|540|540|0.942066403949812|0.99906900578962|33|||
122|122|122|0.942036206610198|0.998458040839058|33|||
568|568|568|0.942006009270584|0.999567752688037|33|||
420|420|420|0.941990910600776|0.999413972394358|33|||
414|414|414|0.941975811930969|0.99936825392867|33|||
928|928|928|0.941975811930969|0.999609314929573|33|||
277|277|277|0.941975811930969|0.999468003308354|33|||
600|600|600|0.941975811930969|0.999438909739279|33|||
869|869|869|0.941960713261162|0.99909394313454|33|||
444|444|444|0.941960713261162|0.999289285669754|33|||
79|79|79|0.941960713261162|0.999351629032056|33|||
542|542|542|0.941930515921548|0.99936825392867|33|||
723|723|723|0.94191541725174|0.998690789391653|33|||
325|325|325|0.941900318581933|0.999530346670656|33|||
875|875|875|0.941900318581933|0.999289285669754|33|||
84|84|84|0.941885219912126|0.998990037530704|33|||
710|710|710|0.941870121242319|0.99954697156727|33|||
459|459|459|0.94180972656309|0.999775563895712|33|||
836|836|836|0.94180972656309|0.999763095223251|33|||
914|914|914|0.941779529223476|0.999401503721899|33|||
795|795|795|0.941764430553668|0.999663345843567|33|||
893|893|893|0.941764430553668|0.99823360473477|33|||
924|924|924|0.941749331883861|0.996916081678116|33|||
138|138|138|0.941734233214054|0.999339160359596|33|||
941|941|941|0.941719134544247|0.999621783602033|33|||
307|307|307|0.941719134544247|0.998906913047634|33|||
104|104|104|0.941719134544246|0.999280973221447|33|||
872|872|872|0.94170403587444|0.999326691687135|33|||
507|507|507|0.941704035874439|0.999459690860047|33|||
454|454|454|0.941688937204632|0.999555284015577|33|||
450|450|450|0.941673838534825|0.99965503339526|33|||
655|655|655|0.941658739865018|0.99975062655079|33|||
297|297|297|0.941658739865018|0.999143817824382|33|||
547|547|547|0.941628542525404|0.998620133581044|33|||
897|897|897|0.941628542525403|0.999343316583749|33|||
825|825|825|0.941628542525403|0.999193692514224|33|||
486|486|486|0.941613443855597|0.9994638470842|33|||
434|434|434|0.941598345185789|0.999650877171107|33|||
461|461|461|0.941568147846175|0.999688283188488|33|||
234|234|234|0.941553049176368|0.999792188792326|33|||
925|925|925|0.941522851836753|0.999696595636795|33|||
251|251|251|0.941522851836753|0.99879469499549|33|||
909|909|909|0.941522851836753|0.999422284842665|33|||
961|961|961|0.941507753166946|0.99935578525621|33|||
172|172|172|0.941507753166946|0.999729845430023|33|||
246|246|246|0.941477555827332|0.999434753515126|33|||
927|927|927|0.94143225981791|0.999688283188488|33|||
633|633|633|0.941417161148103|0.999646720946954|33|||
827|827|827|0.941417161148103|0.999659189619414|33|||
812|812|812|0.941402062478296|0.99936825392867|33|||
422|422|422|0.941402062478295|0.999351629032056|33|||
524|524|524|0.941386963808489|0.999305910566368|33|||
695|695|695|0.941371865138681|0.999817126137247|33|||
289|289|289|0.941356766468874|0.998719882960727|33|||
780|780|780|0.941356766468874|0.99927266077314|33|||
731|731|731|0.941356766468874|0.999226942307452|33|||
82|82|82|0.941341667799067|0.998798851219643|33|||
214|214|214|0.94132656912926|0.999621783602033|33|||
211|211|211|0.94132656912926|0.998291791872919|33|||
239|239|239|0.94132656912926|0.998811319892104|33|||
734|734|734|0.941311470459453|0.998620133581044|33|||
404|404|404|0.941311470459453|0.999463847084201|33|||
187|187|187|0.941296371789646|0.999330847911289|33|||
681|681|681|0.941296371789646|0.999393191273591|33|||
561|561|561|0.941296371789646|0.999218629859145|33|||
714|714|714|0.941266174450031|0.999413972394359|33|||
118|118|118|0.941266174450031|0.998886131926866|33|||
319|319|319|0.941266174450031|0.999621783602033|33|||
285|285|285|0.941251075780224|0.999426441066819|33|||
134|134|134|0.941251075780224|0.997709920491431|33|||
392|392|392|0.941235977110417|0.999102255582847|33|||
677|677|677|0.941235977110417|0.999650877171107|33|||
479|479|479|0.941190681100995|0.999522034222349|33|||
417|417|417|0.941175582431188|0.999588533808805|33|||
228|228|228|0.941175582431188|0.999193692514224|33|||
330|330|330|0.941175582431188|0.999551127791423|33|||
304|304|304|0.941160483761381|0.998582727563662|33|||
517|517|517|0.941130286421766|0.999131349151922|33|||
883|883|883|0.941115187751959|0.999443065963433|33|||
959|959|959|0.941069891742537|0.999567752688037|33|||
726|726|726|0.941069891742537|0.99869910183996|33|||
359|359|359|0.94105479307273|0.999322535462982|33|||
213|213|213|0.94105479307273|0.999729845430024|33|||
887|887|887|0.941039694402923|0.999522034222349|33|||
829|829|829|0.941039694402923|0.999646720946954|33|||
943|943|943|0.941039694402923|0.999447222187586|33|||
975|975|975|0.941039694402923|0.99954697156727|33|||
819|819|819|0.941024595733116|0.999522034222349|33|||
383|383|383|0.941009497063309|0.999692439412643|33|||
942|942|942|0.940994398393502|0.99879469499549|33|||
452|452|452|0.940994398393501|0.999077318237927|33|||
593|593|593|0.940979299723695|0.999002506203164|33|||
257|257|257|0.940964201053887|0.999206161186684|33|||
908|908|908|0.940964201053887|0.999226942307452|33|||
957|957|957|0.940964201053887|0.999638408498646|33|||
379|379|379|0.94094910238408|0.999285129445601|33|||
855|855|855|0.940934003714273|0.99898588130655|33|||
667|667|667|0.940934003714273|0.999542815343116|33|||
706|706|706|0.940934003714273|0.999401503721898|33|||
786|786|786|0.940918905044466|0.999509565549889|33|||
711|711|711|0.940903806374659|0.998965100185783|33|||
98|98|98|0.940903806374659|0.999123036703615|33|||
399|399|399|0.940903806374658|0.996047430830039|33|||
955|955|955|0.940903806374658|0.998790538771336|33|||
735|735|735|0.940888707704852|0.999322535462982|33|||
550|550|550|0.940888707704851|0.998162948924161|33|||
774|774|774|0.940873609035044|0.999039912220545|33|||
278|278|278|0.940873609035044|0.99926019210068|33|||
965|965|965|0.940858510365237|0.998786382547183|33|||
657|657|657|0.940858510365237|0.998877819478559|33|||
196|196|196|0.94084341169543|0.999156286496843|33|||
475|475|475|0.940828313025623|0.9996425647228|33|||
100|100|100|0.940828313025623|0.999542815343116|33|||
83|83|83|0.940828313025623|0.998487134408132|33|||
85|85|85|0.940828313025622|0.999717376757563|33|||
833|833|833|0.940813214355815|0.999538659118963|33|||
496|496|496|0.940798115686008|0.999152130272689|33|||
75|75|75|0.940798115686008|0.998798851219643|33|||
432|432|432|0.940798115686008|0.999019131099778|33|||
502|502|502|0.940783017016201|0.99972568920587|33|||
937|937|937|0.940767918346394|0.998524540425514|33|||
112|112|112|0.940767918346394|0.999305910566368|33|||
900|900|900|0.940752819676587|0.999127192927769|33|||
728|728|728|0.94073772100678|0.997884481905878|33|||
231|231|231|0.940737721006779|0.999484628204968|33|||
124|124|124|0.940722622336972|0.999193692514224|33|||
212|212|212|0.940722622336972|0.998786382547183|33|||
207|207|207|0.940707523667165|0.999123036703615|33|||
856|856|856|0.94067732632755|0.999526190446503|33|||
520|520|520|0.940632030318129|0.998990037530703|33|||
171|171|171|0.940586734308707|0.997855388336803|33|||
884|884|884|0.940586734308707|0.999285129445601|33|||
283|283|283|0.9405716356389|0.999638408498646|33|||
572|572|572|0.9405716356389|0.998936006616708|33|||
119|119|119|0.940556536969093|0.99972568920587|33|||
625|625|625|0.940556536969093|0.997269360731162|33|||
892|892|892|0.940511240959671|0.999509565549889|33|||
436|436|436|0.940511240959671|0.999172911393457|33|||
205|205|205|0.940496142289864|0.998927694168401|33|||
358|358|358|0.940496142289864|0.999127192927768|33|||
931|931|931|0.940481043620057|0.999006662427317|33|||
265|265|265|0.940481043620057|0.999754782774944|33|||
329|329|329|0.94046594495025|0.999571908912191|33|||
407|407|407|0.940450846280443|0.999243567204066|33|||
797|797|797|0.940450846280443|0.999459690860047|33|||
607|607|607|0.940435747610636|0.999542815343117|33|||
972|972|972|0.940435747610636|0.999293441893908|33|||
761|761|761|0.940435747610636|0.997697451818971|33|||
356|356|356|0.940435747610636|0.99972568920587|33|||
907|907|907|0.940420648940828|0.998848725909485|33|||
69|69|69|0.940420648940828|0.999251879652373|33|||
471|471|471|0.940405550271021|0.999617627377879|33|||
462|462|462|0.940375352931407|0.999285129445601|33|||
238|238|238|0.9403602542616|0.999625939826186|33|||
130|130|130|0.940345155591792|0.9983291978903|33|||
315|315|315|0.940330056921985|0.999559440239731|33|||
674|674|674|0.940314958252178|0.999734001654177|33|||
518|518|518|0.940314958252178|0.999671658291874|33|||
838|838|838|0.940314958252178|0.998965100185783|33|||
700|700|700|0.940314958252178|0.998719882960727|33|||
818|818|818|0.940314958252178|0.999659189619414|33|||
560|560|560|0.940299859582371|0.998786382547183|33|||
468|468|468|0.940299859582371|0.999601002481265|33|||
413|413|413|0.940284760912564|0.999692439412642|33|||
857|857|857|0.940284760912563|0.999484628204968|33|||
526|526|526|0.940269662242757|0.998599352460276|33|||
455|455|455|0.940269662242757|0.999339160359597|33|||
687|687|687|0.940269662242756|0.999717376757563|33|||
276|276|276|0.940269662242756|0.999763095223252|33|||
80|80|80|0.940239464903142|0.997252735834548|33|||
347|347|347|0.940239464903142|0.998744820305648|33|||
512|512|512|0.940239464903142|0.999206161186685|33|||
201|201|201|0.940239464903142|0.99952203422235|33|||
882|882|882|0.940209267563528|0.999779720119865|33|||
73|73|73|0.940209267563528|0.999376566376977|33|||
921|921|921|0.940209267563528|0.99936825392867|33|||
871|871|871|0.940194168893721|0.999567752688038|33|||
581|581|581|0.94019416889372|0.99935578525621|33|||
771|771|771|0.940179070223913|0.999210317410838|33|||
247|247|247|0.940179070223913|0.998948475289169|33|||
968|968|968|0.940163971554106|0.999002506203164|33|||
157|157|157|0.940163971554106|0.998104761786012|33|||
153|153|153|0.940148872884299|0.999501253101582|33|||
485|485|485|0.940133774214491|0.999455534635893|33|||
580|580|580|0.940118675544685|0.999181223841764|33|||
232|232|232|0.940118675544684|0.999226942307452|33|||
551|551|551|0.94008847820507|0.999202004962531|33|||
296|296|296|0.94008847820507|0.999110568031154|33|||
264|264|264|0.940073379535263|0.999709064309256|33|||
822|822|822|0.940073379535263|0.999468003308354|33|||
421|421|421|0.940073379535263|0.999588533808805|33|||
602|602|602|0.940058280865456|0.999588533808805|33|||
489|489|489|0.940058280865456|0.99889028815102|33|||
370|370|370|0.940043182195649|0.999534502894809|33|||
705|705|705|0.940043182195649|0.999688283188488|33|||
866|866|866|0.940028083525842|0.999401503721898|33|||
664|664|664|0.940028083525841|0.99927266077314|33|||
864|864|864|0.940028083525841|0.998383228804295|33|||
840|840|840|0.940028083525841|0.999542815343117|33|||
808|808|808|0.940012984856034|0.999409816170205|33|||
969|969|969|0.940012984856034|0.999671658291874|33|||
366|366|366|0.940012984856034|0.998832101012871|33|||
266|266|266|0.940012984856034|0.999318379238828|33|||
885|885|885|0.939997886186227|0.999085630686234|33|||
494|494|494|0.939997886186227|0.999251879652373|33|||
916|916|916|0.93998278751642|0.999073162013773|33|||
566|566|566|0.93998278751642|0.999185380065917|33|||
621|621|621|0.93998278751642|0.999202004962531|33|||
215|215|215|0.93998278751642|0.998682476943346|33|||
910|910|910|0.939967688846613|0.997901106802491|33|||
175|175|175|0.939952590176805|0.999713220533409|33|||
538|538|538|0.939937491506998|0.999297598118061|33|||
573|573|573|0.939922392837191|0.998416478597523|33|||
194|194|194|0.939892195497576|0.999634252274493|33|||
904|904|904|0.93987709682777|0.999613471153726|33|||
293|293|293|0.939861998157962|0.999492940653275|33|||
301|301|301|0.939831800818348|0.999314223014675|33|||
225|225|225|0.939816702148541|0.998537009097974|33|||
831|831|831|0.939816702148541|0.999206161186684|33|||
858|858|858|0.93981670214854|0.999409816170205|33|||
90|90|90|0.939786504808926|0.999688283188488|33|||
861|861|861|0.93977140613912|0.999497096877429|33|||
504|504|504|0.939771406139119|0.999476315756661|33|||
275|275|275|0.939756307469312|0.99869910183996|33|||
272|272|272|0.939756307469312|0.999127192927768|33|||
752|752|752|0.939741208799505|0.999563596463884|33|||
94|94|94|0.939741208799505|0.998079824441091|33|||
719|719|719|0.939741208799505|0.998528696649667|33|||
262|262|262|0.939726110129698|0.999039912220545|33|||
946|946|946|0.939726110129697|0.999592690032958|33|||
349|349|349|0.939711011459891|0.99842479104583|33|||
799|799|799|0.939695912790083|0.999488784429121|33|||
101|101|101|0.939695912790083|0.998599352460276|33|||
665|665|665|0.939680814120276|0.999717376757563|33|||
447|447|447|0.939650616780662|0.999559440239731|33|||
77|77|77|0.939650616780662|0.998790538771337|33|||
798|798|798|0.939650616780662|0.99926019210068|33|||
697|697|697|0.939650616780662|0.999185380065917|33|||
360|360|360|0.939650616780662|0.999168755169303|33|||
378|378|378|0.939635518110855|0.999588533808805|33|||
453|453|453|0.939620419441048|0.999305910566369|33|||
76|76|76|0.939620419441047|0.998458040839058|33|||
505|505|505|0.93960532077124|0.999397347497745|33|||
592|592|592|0.93960532077124|0.999006662427317|33|||
718|718|718|0.93960532077124|0.999617627377879|33|||
842|842|842|0.939575123431626|0.999684126964335|33|||
271|271|271|0.939575123431626|0.998927694168401|33|||
877|877|877|0.939575123431626|0.999709064309256|33|||
381|381|381|0.939575123431625|0.999808813688939|33|||
240|240|240|0.939575123431625|0.999438909739279|33|||
571|571|571|0.939544926092011|0.998674164495039|33|||
255|255|255|0.93949963008259|0.998736507857341|33|||
849|849|849|0.93949963008259|0.999285129445601|33|||
230|230|230|0.939484531412783|0.999592690032958|33|||
793|793|793|0.939469432742975|0.999634252274493|33|||
415|415|415|0.939469432742975|0.999522034222349|33|||
637|637|637|0.939454334073169|0.99972568920587|33|||
148|148|148|0.939454334073169|0.999343316583749|33|||
410|410|410|0.939454334073168|0.999534502894809|33|||
809|809|809|0.939454334073168|0.999418128618512|33|||
245|245|245|0.939454334073168|0.998545321546281|33|||
423|423|423|0.939424136733554|0.999692439412643|33|||
333|333|333|0.939424136733554|0.999596846257112|33|||
428|428|428|0.939424136733554|0.999172911393457|33|||
328|328|328|0.939424136733554|0.999704908085102|33|||
173|173|173|0.939409038063747|0.998158792700007|33|||
168|168|168|0.939409038063746|0.998682476943346|33|||
970|970|970|0.939409038063746|0.998923537944248|33|||
144|144|144|0.939393939393939|0.999384878825284|33|||
686|686|686|0.939378840724132|0.998054887096171|33|||
279|279|279|0.939378840724132|0.999584377584651|33|||
380|380|380|0.939363742054325|0.999413972394358|33|||
174|174|174|0.939348643384518|0.999243567204066|33|||
120|120|120|0.939348643384518|0.998944319065015|33|||
760|760|760|0.939348643384518|0.99965503339526|33|||
92|92|92|0.939333544714711|0.999438909739279|33|||
852|852|852|0.939303347375096|0.999064849565466|33|||
110|110|110|0.939288248705289|0.999580221360498|33|||
353|353|353|0.939273150035482|0.999646720946954|33|||
401|401|401|0.939258051365675|0.999305910566368|33|||
70|70|70|0.939258051365675|0.998836257237025|33|||
287|287|287|0.939258051365675|0.998665852046732|33|||
830|830|830|0.939242952695868|0.997256892058702|33|||
814|814|814|0.939242952695868|0.999380722601131|33|||
549|549|549|0.93922785402606|0.997817982319422|33|||
419|419|419|0.93922785402606|0.998757288978109|33|||
590|590|590|0.93922785402606|0.999035755996392|33|||
736|736|736|0.939197656686446|0.999443065963433|33|||
154|154|154|0.939182558016639|0.999646720946953|33|||
594|594|594|0.939167459346832|0.999139661600229|33|||
537|537|537|0.939152360677025|0.999019131099778|33|||
788|788|788|0.939152360677024|0.998420634821677|33|||
514|514|514|0.939152360677024|0.999276816997294|33|||
555|555|555|0.93912216333741|0.997306766748544|33|||
508|508|508|0.93912216333741|0.999567752688037|33|||
493|493|493|0.93912216333741|0.999663345843567|33|||
426|426|426|0.939107064667603|0.99926019210068|33|||
352|352|352|0.939107064667602|0.999276816997294|33|||
660|660|660|0.939091965997796|0.999605158705419|33|||
784|784|784|0.939076867327989|0.999659189619414|33|||
950|950|950|0.939076867327989|0.999397347497745|33|||
668|668|668|0.939076867327988|0.999517877998196|33|||
663|663|663|0.939076867327988|0.999588533808805|33|||
565|565|565|0.939061768658181|0.998391541252602|33|||
847|847|847|0.939046669988374|0.998079824441091|33|||
280|280|280|0.939046669988374|0.999305910566368|33|||
669|669|669|0.939046669988374|0.998553633994589|33|||
751|751|751|0.939031571318567|0.999721532981716|33|||
619|619|619|0.93901647264876|0.999609314929572|33|||
693|693|693|0.938986275309145|0.997585233766827|33|||
89|89|89|0.938971176639338|0.999393191273591|33|||
754|754|754|0.938956077969531|0.998736507857341|33|||
457|457|457|0.938956077969531|0.999430597290973|33|||
850|850|850|0.938940979299724|0.999571908912191|33|||
151|151|151|0.938940979299723|0.999530346670656|33|||
425|425|425|0.938925880629917|0.999646720946954|33|||
145|145|145|0.938925880629917|0.999763095223251|33|||
888|888|888|0.938910781960109|0.999625939826186|33|||
926|926|926|0.938895683290302|0.999039912220546|33|||
912|912|912|0.938895683290302|0.999497096877428|33|||
326|326|326|0.938895683290302|0.999546971567271|33|||
896|896|896|0.938880584620495|0.999343316583749|33|||
178|178|178|0.938880584620495|0.998840413461178|33|||
159|159|159|0.938865485950688|0.998108918010166|33|||
801|801|801|0.938865485950688|0.999422284842665|33|||
341|341|341|0.938865485950688|0.999567752688037|33|||
184|184|184|0.938865485950688|0.998969256409936|33|||
254|254|254|0.93885038728088|0.999035755996392|33|||
182|182|182|0.938820189941266|0.999646720946954|33|||
574|574|574|0.938820189941266|0.999430597290972|33|||
692|692|692|0.938805091271459|0.999359941480363|33|||
684|684|684|0.938805091271459|0.999168755169303|33|||
237|237|237|0.938789992601652|0.999480471980814|33|||
586|586|586|0.938774893931845|0.999534502894809|33|||
406|406|406|0.938774893931845|0.999002506203164|33|||
476|476|476|0.93874469659223|0.999505409325735|33|||
609|609|609|0.938729597922423|0.999243567204066|33|||
640|640|640|0.938714499252616|0.99908147446208|33|||
202|202|202|0.938699400582808|0.998919381720094|33|||
583|583|583|0.938684301913002|0.999576065136344|33|||
298|298|298|0.938669203243194|0.998591040011969|33|||
318|318|318|0.938654104573387|0.999077318237927|33|||
638|638|638|0.938654104573387|0.998503759304746|33|||
460|460|460|0.938654104573387|0.999613471153726|33|||
364|364|364|0.938654104573387|0.998990037530703|33|||
506|506|506|0.93863900590358|0.999522034222349|33|||
126|126|126|0.938623907233773|0.99906900578962|33|||
350|350|350|0.938608808563966|0.998877819478559|33|||
567|567|567|0.938593709894158|0.999538659118963|33|||
465|465|465|0.938593709894158|0.999268504548987|33|||
832|832|832|0.938578611224351|0.999559440239731|33|||
67|67|67|0.938576094779383|0.998331276002377|18|||
523|523|523|0.938563512554544|0.999551127791424|33|||
688|688|688|0.938548413884737|0.999293441893908|33|||
598|598|598|0.938548413884737|0.998462197063211|33|||
510|510|510|0.938548413884737|0.999438909739279|33|||
149|149|149|0.938503117875315|0.99943890973928|33|||
488|488|488|0.938488019205508|0.999472159532507|33|||
78|78|78|0.938488019205508|0.998965100185783|33|||
411|411|411|0.938457821865894|0.999156286496843|33|||
449|449|449|0.938442723196087|0.999530346670656|33|||
707|707|707|0.938442723196086|0.999555284015577|33|||
102|102|102|0.938442723196086|0.99927266077314|33|||
554|554|554|0.93842762452628|0.998383228804295|33|||
543|543|543|0.938427624526279|0.999226942307452|33|||
539|539|539|0.938427624526279|0.997892794354184|33|||
108|108|108|0.938427624526279|0.99965503339526|33|||
870|870|870|0.938412525856472|0.999326691687135|33|||
322|322|322|0.938412525856472|0.999073162013774|33|||
131|131|131|0.938397427186665|0.999247723428219|33|||
947|947|947|0.938397427186665|0.998586883787816|33|||
653|653|653|0.938382328516858|0.998645070925965|33|||
431|431|431|0.938382328516858|0.999434753515126|33|||
939|939|939|0.938382328516857|0.999517877998196|33|||
632|632|632|0.938352131177244|0.998591040011969|33|||
863|863|863|0.938337032507436|0.999052380893006|33|||
208|208|208|0.938337032507436|0.999168755169304|33|||
135|135|135|0.938321933837629|0.998042418423711|33|||
365|365|365|0.938306835167822|0.999571908912191|33|||
367|367|367|0.938276637828208|0.998994193754857|33|||
528|528|528|0.938276637828207|0.999106411807001|33|||
416|416|416|0.938276637828207|0.999397347497745|33|||
732|732|732|0.938276637828207|0.999800501240632|33|||
785|785|785|0.9382615391584|0.999492940653275|33|||
708|708|708|0.9382615391584|0.999721532981716|33|||
388|388|388|0.938231341818786|0.999226942307452|33|||
340|340|340|0.938231341818786|0.999563596463884|33|||
678|678|678|0.938216243148979|0.99980881368894|33|||
163|163|163|0.938216243148979|0.998645070925965|33|||
945|945|945|0.938216243148979|0.999534502894809|33|||
467|467|467|0.938216243148979|0.999064849565466|33|||
408|408|408|0.938216243148979|0.99889028815102|33|||
222|222|222|0.938201144479171|0.999293441893908|33|||
141|141|141|0.938186045809364|0.998682476943346|33|||
782|782|782|0.93815584846975|0.999426441066819|33|||
387|387|387|0.93815584846975|0.999256035876526|33|||
652|652|652|0.93815584846975|0.999605158705419|33|||
823|823|823|0.938140749799942|0.999505409325735|33|||
195|195|195|0.938125651130135|0.999172911393457|33|||
844|844|844|0.938065256450907|0.99927266077314|33|||
300|300|300|0.938050157781099|0.998354135235221|33|||
553|553|553|0.938050157781099|0.999679970740181|33|||
312|312|312|0.938035059111292|0.999193692514224|33|||
535|535|535|0.938035059111292|0.999484628204968|33|||
800|800|800|0.938019960441485|0.999617627377879|33|||
905|905|905|0.938019960441485|0.999476315756661|33|||
147|147|147|0.938019960441485|0.998819632340411|33|||
87|87|87|0.937974664432064|0.999555284015577|33|||
71|71|71|0.937974664432063|0.999530346670656|33|||
848|848|848|0.937959565762257|0.999143817824382|33|||
217|217|217|0.937944467092449|0.999202004962531|33|||
140|140|140|0.937929368422642|0.999684126964335|33|||
617|617|617|0.937929368422642|0.998495446856439|33|||
